송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,repeat,cluster
5011000857010100,4717000819029200,27,5011000857010100_4717000819029200,0
5013000859023300,4161000093065100,27,5013000859023300_4161000093065100,0
5011000375010100,2811000173073100,27,5011000375010100_2811000173073100,0
4136000216029100,5011000768053100,36,4136000216029100_5011000768053100,2
5011000213090100,4146500026003200,27,5011000213090100_4146500026003200,0
5011000078068400,4113100014020300,27,5011000078068400_4113100014020300,0
5011000078068400,1159000005099100,27,5011000078068400_1159000005099100,0
5013000610049100,4148000669073300,27,5013000610049100_4148000669073300,0
4817000530046200,5011000319094400,17,4817000530046200_5011000319094400,0
5013000610049100,2711000003034200,27,5013000610049100_2711000003034200,0
5011000437099200,1120000014073200,27,5011000437099200_1120000014073200,0
5011000137030100,1123000015026400,27,5011000137030100_1123000015026400,0
1111000024080100,5011000428035200,71,1111000024080100_5011000428035200,1
5011000437099200,2629000015049100,27,5011000437099200_2629000015049100,0
5013000926087300,2818500027086100,27,5013000926087300_2818500027086100,0
4150000199100200,5011000374091100,66,4150000199100200_5011000374091100,2
5011000137030100,4812100162077200,27,5011000137030100_4812100162077200,0
5011000437099200,4146100310022400,27,5011000437099200_4146100310022400,0
4146100238100100,5013000861011400,36,4146100238100100_5013000861011400,2
5011000078068400,4117300024027400,27,5011000078068400_4117300024027400,0
4159000429094300,5011000314090100,25,4159000429094300_5011000314090100,2
5013000916011300,4719000605070400,27,5013000916011300_4719000605070400,0
5011000110079200,4825000136019200,27,5011000110079200_4825000136019200,0
5011000374071400,2818500023022100,27,5011000374071400_2818500023022100,0
5013000610049100,1165000011069200,27,5013000610049100_1165000011069200,0
5011001108036200,4146500024084200,27,5011001108036200_4146500024084200,0
4161000222087300,5011000108072300,5,4161000222087300_5011000108072300,2
5011000078068400,2823700018030100,27,5011000078068400_2823700018030100,0
5011000137030100,2623000012071200,27,5011000137030100_2623000012071200,0
5011000078068400,4136000406036400,27,5011000078068400_4136000406036400,0
5013000610049100,1135000025073100,27,5013000610049100_1135000025073100,0
5011000078068400,4117300021079100,27,5011000078068400_4117300021079100,0
5011000078068400,4827000403080300,27,5011000078068400_4827000403080300,0
5013000946029100,4117300015071200,27,5013000946029100_4117300015071200,0
4113500009026300,5011000319006300,27,4113500009026300_5011000319006300,2
5011000312034400,4825000332023300,27,5011000312034400_4825000332023300,0
5013000610049100,1156000011099400,27,5013000610049100_1156000011099400,0
4141000031030100,5011000373098100,41,4141000031030100_5011000373098100,2
1117000009079100,5013000823050300,31,1117000009079100_5013000823050300,1
5011000316024300,4511300049071300,51,5011000316024300_4511300049071300,0
4415000063089300,5011000374015400,36,4415000063089300_5011000374015400,2
5011000213090100,2623000022057400,27,5011000213090100_2623000022057400,0
1117000009070100,5011000371057300,1,1117000009070100_5011000371057300,1
4115000046074100,5011000331012300,59,4115000046074100_5011000331012300,2
2729000028034300,5011000265088200,19,2729000028034300_5011000265088200,3
5013000692034400,4145000020048200,27,5013000692034400_4145000020048200,0
4882000455079200,5011000287044200,51,4882000455079200_5011000287044200,0
5011000316024300,4423000222018100,51,5011000316024300_4423000222018100,0
4159000429094300,5013000414081200,11,4159000429094300_5013000414081200,2
5013000610049100,4812100115068300,27,5013000610049100_4812100115068300,0
5011000078068400,1174000016047400,27,5011000078068400_1174000016047400,0
5013000610049100,1168000011046200,27,5013000610049100_1168000011046200,0
5011000436041400,4211000613042300,27,5011000436041400_4211000613042300,0
5013000316011400,2823700026021400,27,5013000316011400_2823700026021400,0
5011001012031100,2917000083084300,27,5011001012031100_2917000083084300,0
2826000136013300,5011000485040400,84,2826000136013300_5011000485040400,3
2911000015001300,5011000486041300,69,2911000015001300_5011000486041300,3
4122000307034200,5011000323039300,3,4122000307034200_5011000323039300,2
5011000078068400,4215000398071200,27,5011000078068400_4215000398071200,0
1129000014045300,5011000314006300,54,1129000014045300_5011000314006300,1
4572000551006100,5011000262002400,11,4572000551006100_5011000262002400,2
5013000731055200,3114000027007400,27,5013000731055200_3114000027007400,0
5011000316024300,4812900031023200,51,5011000316024300_4812900031023200,0
5011000078068400,2824500033084300,27,5011000078068400_2824500033084300,0
5011000595017300,4146500024035400,67,5011000595017300_4146500024035400,0
5013000610049100,1141000011024200,27,5013000610049100_1141000011024200,0
5011000078068400,1147000015009300,27,5011000078068400_1147000015009300,0
4148000690015300,5011000319045400,34,4148000690015300_5011000319045400,2
5011000595017300,1168000014065300,67,5011000595017300_1168000014065300,0
4729000212067200,5011000109087100,61,4729000212067200_5011000109087100,0
4421000420019300,5011000582032100,27,4421000420019300_5011000582032100,2
1168000012065400,5011000319002300,41,1168000012065400_5011000319002300,1
2635000035072100,5013000926089200,41,2635000035072100_5013000926089200,3
5013000733053400,4146300011009300,27,5013000733053400_4146300011009300,0
5013000610049100,4213000195031400,27,5013000610049100_4213000195031400,0
5013000610049100,1135000011082100,27,5013000610049100_1135000011082100,0
4148000690015300,5011000318066400,34,4148000690015300_5011000318066400,2
5013000622057100,2826000040060200,27,5013000622057100_2826000040060200,0
4150000241045200,5011000318022100,5,4150000241045200_5011000318022100,2
5011000374036400,4119500006010200,51,5011000374036400_4119500006010200,0
5011000213090100,1111000024047200,27,5011000213090100_1111000024047200,0
5013000571016300,4812900136092100,27,5013000571016300_4812900136092100,0
5011000168089300,1168000008059300,51,5011000168089300_1168000008059300,0
5011000424078200,1162000010014100,27,5011000424078200_1162000010014100,0
5013000731055200,4119500004077100,27,5013000731055200_4119500004077100,0
5011000595017300,1129000022037200,67,5011000595017300_1129000022037200,0
4146100353086100,5011000376081300,3,4146100353086100_5011000376081300,2
5013000821028200,4111100031049300,27,5013000821028200_4111100031049300,0
5013000902080400,4139000012075300,17,5013000902080400_4139000012075300,0
5011000213090100,3171000394050300,27,5011000213090100_3171000394050300,0
5013000858004300,1123000013061100,27,5013000858004300_1123000013061100,0
5011000373038300,3171000663050100,27,5011000373038300_3171000663050100,0
5013000610049100,4128500057046200,27,5013000610049100_4128500057046200,0
4671000342031300,5011000418067400,11,4671000342031300_5011000418067400,0
5011000078068400,4128700028096300,27,5011000078068400_4128700028096300,0
5013000812074300,2823700021094300,27,5013000812074300_2823700021094300,0
5011000224031300,4119700008082300,27,5011000224031300_4119700008082300,0
5013000909005400,4121000020049400,27,5013000909005400_4121000020049400,0
5011000078068400,2823700016008300,27,5011000078068400_2823700016008300,0
5013000827004200,4113100003052100,89,5013000827004200_4113100003052100,0
5011000213090100,2726000005019300,27,5011000213090100_2726000005019300,0
5013000315018400,2714000160085100,27,5013000315018400_2714000160085100,0
5011000078068400,4146100137026400,27,5011000078068400_4146100137026400,0
4157000114095200,5013000866067200,77,4157000114095200_5013000866067200,2
5013000734077100,4146100263016100,27,5013000734077100_4146100263016100,0
5011000137030100,1150000039079300,27,5011000137030100_1150000039079300,0
5011000435073100,3017000005074200,27,5011000435073100_3017000005074200,0
5011000078068400,2723000093056400,27,5011000078068400_2723000093056400,0
4136000216029100,5013000033045400,77,4136000216029100_5013000033045400,2
5011000595017300,1129000024100400,67,5011000595017300_1129000024100400,0
5013000856066200,4711300777030400,27,5013000856066200_4711300777030400,0
5013000610049100,2818500026079400,27,5013000610049100_2818500026079400,0
5013000734074400,4278000878010400,11,5013000734074400_4278000878010400,0
5011000137030100,4117300022021400,27,5011000137030100_4117300022021400,0
4141000031030100,5013000861039200,95,4141000031030100_5013000861039200,2
4128100099061400,5011000466076300,75,4128100099061400_5011000466076300,2
5011000078068400,1126000010062200,27,5011000078068400_1126000010062200,0
5011000078068400,4157000208065400,27,5011000078068400_4157000208065400,0
5013000731055200,4831000254007300,27,5013000731055200_4831000254007300,0
5011000424078200,2653000004041300,27,5011000424078200_2653000004041300,0
5013000610049100,4146300017026100,27,5013000610049100_4146300017026100,0
5011000078068400,3020000033015200,27,5011000078068400_3020000033015200,0
4719000507082100,5011000215072300,66,4719000507082100_5011000215072300,0
5011000108092100,3171000319049200,27,5011000108092100_3171000319049200,0
5011000224031300,4127100037084400,27,5011000224031300_4127100037084400,0
5011000078068400,4833000321080400,27,5011000078068400_4833000321080400,0
5011000595017300,4311100058088200,67,5011000595017300_4311100058088200,0
1111000023068400,5011000466086300,66,1111000023068400_5011000466086300,1
1117000009037100,5011000318029400,15,1117000009037100_5011000318029400,1
5013000817046300,4371000632096400,27,5013000817046300_4371000632096400,0
5013000610049100,1123000014037100,27,5013000610049100_1123000014037100,0
5013000624091200,2647000007037200,27,5013000624091200_2647000007037200,0
5011000272063400,1150000030006100,27,5011000272063400_1150000030006100,0
5011000078068400,4119700005048300,27,5011000078068400_4119700005048300,0
1165000014095200,5011000429031300,34,1165000014095200_5011000429031300,1
4119900005091100,5013000867035400,57,4119900005091100_5013000867035400,2
5013000640023300,1150000023054400,27,5013000640023300_1150000023054400,0
5011000420060100,3117000061038100,27,5011000420060100_3117000061038100,0
5011000450085400,4111700014047300,51,5011000450085400_4111700014047300,0
4146100378010300,5011000265082200,0,4146100378010300_5011000265082200,2
5011000315071100,2626000004076300,34,5011000315071100_2626000004076300,0
5011000078068400,4139000098003400,27,5011000078068400_4139000098003400,0
5011000078068400,4157000244057100,27,5011000078068400_4157000244057100,0
5011001095044400,4427000449055300,27,5011001095044400_4427000449055300,0
5013000777063100,4427000417063200,27,5013000777063100_4427000417063200,0
5011000313069200,3014000009010400,80,5011000313069200_3014000009010400,0
5013000778022200,2723000036090400,27,5013000778022200_2723000036090400,0
4148000699072200,5011000596012200,67,4148000699072200_5011000596012200,2
1135000009051200,5011000430016300,36,1135000009051200_5011000430016300,1
4159000429094300,5011000319013400,25,4159000429094300_5011000319013400,2
5013000610049100,3114000013034400,27,5013000610049100_3114000013034400,0
1126000005095200,5013000704053300,93,1126000005095200_5013000704053300,1
5013000571017300,4159000256035400,27,5013000571017300_4159000256035400,0
5011000078068400,4423000193036300,27,5011000078068400_4423000193036300,0
5013000821028200,4812100182006300,27,5013000821028200_4812100182006300,0
5011000315059100,2820000013042300,27,5011000315059100_2820000013042300,0
5011000312034400,4139000094090300,27,5011000312034400_4139000094090300,0
4822000139060100,5011000173030300,51,4822000139060100_5011000173030300,0
5013000731055200,4423000195100200,27,5013000731055200_4423000195100200,0
5013000731055200,4157000272059400,27,5013000731055200_4157000272059400,0
5013000858004400,4413300190034100,27,5013000858004400_4413300190034100,0
5011000315099400,4371000372086200,66,5011000315099400_4371000372086200,0
5011000137030100,4812100116062300,27,5011000137030100_4812100116062300,0
1154500001021400,5011000372068400,5,1154500001021400_5011000372068400,1
5011000424078200,2647000005059100,27,5011000424078200_2647000005059100,0
5011000137030100,1154500011016200,27,5011000137030100_1154500011016200,0
4146100403068100,5011000314093400,41,4146100403068100_5011000314093400,2
1165000018027200,5011000377038300,14,1165000018027200_5011000377038300,1
4148000699072200,5011000372006200,34,4148000699072200_5011000372006200,2
5011000078068400,4139000077084300,27,5011000078068400_4139000077084300,0
5013000043028400,2820000015002100,27,5013000043028400_2820000015002100,0
5011000078068400,4511100031001300,27,5011000078068400_4511100031001300,0
5013000866088100,4311100045095400,27,5013000866088100_4311100045095400,0
4161000243015400,5013000749036100,17,4161000243015400_5013000749036100,2
1117000009037100,5011000319033100,15,1117000009037100_5011000319033100,1
4136000379013400,5011000215060100,96,4136000379013400_5011000215060100,2
5011000315056100,4413300076034300,27,5011000315056100_4413300076034300,0
5011000595017300,1150000021057400,67,5011000595017300_1150000021057400,0
1162000010003200,5013000581095300,17,1162000010003200_5013000581095300,1
5011000349021200,4143000048059300,51,5011000349021200_4143000048059300,0
5013000905030300,2720000007052300,27,5013000905030300_2720000007052300,0
5011000315056100,4413100124039300,27,5011000315056100_4413100124039300,0
