송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,송하인_광역시_시군구,수하인_광역시_시군구,카테고리_mean,카테고리_min,카테고리_max
5013000812070200,4831000582046300,27,50130,48310,4.322080606269377,3,179
5011000315016300,4511100031059300,66,50110,45111,5.696324951644101,3,105
5013000731055200,2714000163036300,27,50130,27140,4.322080606269377,3,179
5011000078068400,1153000012078100,27,50110,11530,4.322080606269377,3,179
5011000578016400,4889000527094200,27,50110,48890,4.322080606269377,3,179
4148000690015300,5011000173041200,34,41480,50110,4.976168652612282,3,118
5013000845056400,4136000108061200,27,50130,41360,4.322080606269377,3,179
5013000777063100,4421000447052300,27,50130,44210,4.322080606269377,3,179
5013000610049100,1121500008094400,27,50130,11215,4.322080606269377,3,179
5011000078068400,4511100046013200,27,50110,45111,4.322080606269377,3,179
4155000526085200,5011000247030200,17,41550,50110,6.088825214899713,3,108
2711000007067300,5011000264025100,30,27110,50110,4.15,3,10
4113300018010300,5011000317043300,15,41133,50110,6.840909090909091,3,103
5011000078068400,4782000374039200,27,50110,47820,4.322080606269377,3,179
5011001086004300,4127100018025200,27,50110,41271,4.322080606269377,3,179
5013000043028400,4113300010077400,27,50130,41133,4.322080606269377,3,179
1129000014045300,5011000372001300,41,11290,50110,3.707482993197279,3,25
5011000213090100,1123000012004300,3,50110,11230,6.815602836879433,3,122
5013000823060100,4420000284094300,27,50130,44200,4.322080606269377,3,179
5011000078068400,4719000420025300,27,50110,47190,4.322080606269377,3,179
4148000489065400,5011000779044300,34,41480,50110,4.976168652612282,3,118
5013000870018300,2817000019075200,27,50130,28170,4.322080606269377,3,179
5011001060063300,4165000625092100,27,50110,41650,4.322080606269377,3,179
5011000316024300,2917000057083400,17,50110,29170,6.088825214899713,3,108
5011000078068400,4155000404008400,27,50110,41550,4.322080606269377,3,179
5011000137030100,1141000008069400,27,50110,11410,4.322080606269377,3,179
5011000857010100,4717000819029200,27,50110,47170,4.322080606269377,3,179
5013000859023300,4161000093065100,27,50130,41610,4.322080606269377,3,179
5011000375010100,2811000173073100,27,50110,28110,4.322080606269377,3,179
4136000216029100,5011000768053100,36,41360,50110,4.406349206349207,3,23
5011000213090100,4146500026003200,27,50110,41465,4.322080606269377,3,179
5011000078068400,4113100014020300,27,50110,41131,4.322080606269377,3,179
5011000078068400,1159000005099100,27,50110,11590,4.322080606269377,3,179
5013000610049100,4148000669073300,27,50130,41480,4.322080606269377,3,179
4817000530046200,5011000319094400,17,48170,50110,6.088825214899713,3,108
5013000610049100,2711000003034200,27,50130,27110,4.322080606269377,3,179
5011000437099200,1120000014073200,27,50110,11200,4.322080606269377,3,179
5011000137030100,1123000015026400,27,50110,11230,4.322080606269377,3,179
1111000024080100,5011000428035200,71,11110,50110,4.291666666666667,3,17
5011000437099200,2629000015049100,27,50110,26290,4.322080606269377,3,179
5013000926087300,2818500027086100,27,50130,28185,4.322080606269377,3,179
4150000199100200,5011000374091100,66,41500,50110,5.696324951644101,3,105
5011000137030100,4812100162077200,27,50110,48121,4.322080606269377,3,179
5011000437099200,4146100310022400,27,50110,41461,4.322080606269377,3,179
4146100238100100,5013000861011400,36,41461,50130,4.406349206349207,3,23
5011000078068400,4117300024027400,27,50110,41173,4.322080606269377,3,179
4159000429094300,5011000314090100,25,41590,50110,4.765333333333333,3,41
5013000916011300,4719000605070400,27,50130,47190,4.322080606269377,3,179
5011000110079200,4825000136019200,27,50110,48250,4.322080606269377,3,179
5011000374071400,2818500023022100,27,50110,28185,4.322080606269377,3,179
5013000610049100,1165000011069200,27,50130,11650,4.322080606269377,3,179
5011001108036200,4146500024084200,27,50110,41465,4.322080606269377,3,179
4161000222087300,5011000108072300,5,41610,50110,5.774957698815567,3,93
5011000078068400,2823700018030100,27,50110,28237,4.322080606269377,3,179
5011000137030100,2623000012071200,27,50110,26230,4.322080606269377,3,179
5011000078068400,4136000406036400,27,50110,41360,4.322080606269377,3,179
5013000610049100,1135000025073100,27,50130,11350,4.322080606269377,3,179
5011000078068400,4117300021079100,27,50110,41173,4.322080606269377,3,179
5011000078068400,4827000403080300,27,50110,48270,4.322080606269377,3,179
5013000946029100,4117300015071200,27,50130,41173,4.322080606269377,3,179
4113500009026300,5011000319006300,27,41135,50110,4.322080606269377,3,179
5011000312034400,4825000332023300,27,50110,48250,4.322080606269377,3,179
5013000610049100,1156000011099400,27,50130,11560,4.322080606269377,3,179
4141000031030100,5011000373098100,41,41410,50110,3.707482993197279,3,25
1117000009079100,5013000823050300,31,11170,50130,3.5555555555555554,3,5
5011000316024300,4511300049071300,51,50110,45113,5.674418604651163,3,68
4415000063089300,5011000374015400,36,44150,50110,4.406349206349207,3,23
5011000213090100,2623000022057400,27,50110,26230,4.322080606269377,3,179
1117000009070100,5011000371057300,1,11170,50110,6.666666666666667,3,29
4115000046074100,5011000331012300,59,41150,50110,4.25,3,8
2729000028034300,5011000265088200,19,27290,50110,12.889830508474576,3,413
5013000692034400,4145000020048200,27,50130,41450,4.322080606269377,3,179
4882000455079200,5011000287044200,51,48820,50110,5.674418604651163,3,68
5011000316024300,4423000222018100,51,50110,44230,5.674418604651163,3,68
4159000429094300,5013000414081200,11,41590,50130,5.83125,3,70
5013000610049100,4812100115068300,27,50130,48121,4.322080606269377,3,179
5011000078068400,1174000016047400,27,50110,11740,4.322080606269377,3,179
5013000610049100,1168000011046200,27,50130,11680,4.322080606269377,3,179
5011000436041400,4211000613042300,27,50110,42110,4.322080606269377,3,179
5013000316011400,2823700026021400,27,50130,28237,4.322080606269377,3,179
5011001012031100,2917000083084300,27,50110,29170,4.322080606269377,3,179
2826000136013300,5011000485040400,84,28260,50110,4.241379310344827,3,16
2911000015001300,5011000486041300,69,29110,50110,9.658536585365853,3,77
4122000307034200,5011000323039300,3,41220,50110,6.815602836879433,3,122
5011000078068400,4215000398071200,27,50110,42150,4.322080606269377,3,179
1129000014045300,5011000314006300,54,11290,50110,5.219512195121951,3,56
4572000551006100,5011000262002400,11,45720,50110,5.83125,3,70
5013000731055200,3114000027007400,27,50130,31140,4.322080606269377,3,179
5011000316024300,4812900031023200,51,50110,48129,5.674418604651163,3,68
5011000078068400,2824500033084300,27,50110,28245,4.322080606269377,3,179
5011000595017300,4146500024035400,67,50110,41465,4.092013888888889,3,48
5013000610049100,1141000011024200,27,50130,11410,4.322080606269377,3,179
5011000078068400,1147000015009300,27,50110,11470,4.322080606269377,3,179
4148000690015300,5011000319045400,34,41480,50110,4.976168652612282,3,118
5011000595017300,1168000014065300,67,50110,11680,4.092013888888889,3,48
4729000212067200,5011000109087100,61,47290,50110,5.232558139534884,3,11
4421000420019300,5011000582032100,27,44210,50110,4.322080606269377,3,179
1168000012065400,5011000319002300,41,11680,50110,3.707482993197279,3,25
2635000035072100,5013000926089200,41,26350,50130,3.707482993197279,3,25
5013000733053400,4146300011009300,27,50130,41463,4.322080606269377,3,179
5013000610049100,4213000195031400,27,50130,42130,4.322080606269377,3,179
5013000610049100,1135000011082100,27,50130,11350,4.322080606269377,3,179
4148000690015300,5011000318066400,34,41480,50110,4.976168652612282,3,118
5013000622057100,2826000040060200,27,50130,28260,4.322080606269377,3,179
4150000241045200,5011000318022100,5,41500,50110,5.774957698815567,3,93
5011000374036400,4119500006010200,51,50110,41195,5.674418604651163,3,68
5011000213090100,1111000024047200,27,50110,11110,4.322080606269377,3,179
5013000571016300,4812900136092100,27,50130,48129,4.322080606269377,3,179
5011000168089300,1168000008059300,51,50110,11680,5.674418604651163,3,68
5011000424078200,1162000010014100,27,50110,11620,4.322080606269377,3,179
5013000731055200,4119500004077100,27,50130,41195,4.322080606269377,3,179
5011000595017300,1129000022037200,67,50110,11290,4.092013888888889,3,48
4146100353086100,5011000376081300,3,41461,50110,6.815602836879433,3,122
5013000821028200,4111100031049300,27,50130,41111,4.322080606269377,3,179
5013000902080400,4139000012075300,17,50130,41390,6.088825214899713,3,108
5011000213090100,3171000394050300,27,50110,31710,4.322080606269377,3,179
5013000858004300,1123000013061100,27,50130,11230,4.322080606269377,3,179
5011000373038300,3171000663050100,27,50110,31710,4.322080606269377,3,179
5013000610049100,4128500057046200,27,50130,41285,4.322080606269377,3,179
4671000342031300,5011000418067400,11,46710,50110,5.83125,3,70
5011000078068400,4128700028096300,27,50110,41287,4.322080606269377,3,179
5013000812074300,2823700021094300,27,50130,28237,4.322080606269377,3,179
5011000224031300,4119700008082300,27,50110,41197,4.322080606269377,3,179
5013000909005400,4121000020049400,27,50130,41210,4.322080606269377,3,179
5011000078068400,2823700016008300,27,50110,28237,4.322080606269377,3,179
5013000827004200,4113100003052100,89,50130,41131,3.388888888888889,3,5
5011000213090100,2726000005019300,27,50110,27260,4.322080606269377,3,179
5013000315018400,2714000160085100,27,50130,27140,4.322080606269377,3,179
5011000078068400,4146100137026400,27,50110,41461,4.322080606269377,3,179
4157000114095200,5013000866067200,77,41570,50130,5.92,3,123
5013000734077100,4146100263016100,27,50130,41461,4.322080606269377,3,179
5011000137030100,1150000039079300,27,50110,11500,4.322080606269377,3,179
5011000435073100,3017000005074200,27,50110,30170,4.322080606269377,3,179
5011000078068400,2723000093056400,27,50110,27230,4.322080606269377,3,179
4136000216029100,5013000033045400,77,41360,50130,5.92,3,123
5011000595017300,1129000024100400,67,50110,11290,4.092013888888889,3,48
5013000856066200,4711300777030400,27,50130,47113,4.322080606269377,3,179
5013000610049100,2818500026079400,27,50130,28185,4.322080606269377,3,179
5013000734074400,4278000878010400,11,50130,42780,5.83125,3,70
5011000137030100,4117300022021400,27,50110,41173,4.322080606269377,3,179
4141000031030100,5013000861039200,95,41410,50130,5.333333333333333,3,10
4128100099061400,5011000466076300,75,41281,50110,4.03030303030303,3,28
5011000078068400,1126000010062200,27,50110,11260,4.322080606269377,3,179
5011000078068400,4157000208065400,27,50110,41570,4.322080606269377,3,179
5013000731055200,4831000254007300,27,50130,48310,4.322080606269377,3,179
5011000424078200,2653000004041300,27,50110,26530,4.322080606269377,3,179
5013000610049100,4146300017026100,27,50130,41463,4.322080606269377,3,179
5011000078068400,3020000033015200,27,50110,30200,4.322080606269377,3,179
4719000507082100,5011000215072300,66,47190,50110,5.696324951644101,3,105
5011000108092100,3171000319049200,27,50110,31710,4.322080606269377,3,179
5011000224031300,4127100037084400,27,50110,41271,4.322080606269377,3,179
5011000078068400,4833000321080400,27,50110,48330,4.322080606269377,3,179
5011000595017300,4311100058088200,67,50110,43111,4.092013888888889,3,48
1111000023068400,5011000466086300,66,11110,50110,5.696324951644101,3,105
1117000009037100,5011000318029400,15,11170,50110,6.840909090909091,3,103
5013000817046300,4371000632096400,27,50130,43710,4.322080606269377,3,179
5013000610049100,1123000014037100,27,50130,11230,4.322080606269377,3,179
5013000624091200,2647000007037200,27,50130,26470,4.322080606269377,3,179
5011000272063400,1150000030006100,27,50110,11500,4.322080606269377,3,179
5011000078068400,4119700005048300,27,50110,41197,4.322080606269377,3,179
1165000014095200,5011000429031300,34,11650,50110,4.976168652612282,3,118
4119900005091100,5013000867035400,57,41199,50130,3.529032258064516,3,10
5013000640023300,1150000023054400,27,50130,11500,4.322080606269377,3,179
5011000420060100,3117000061038100,27,50110,31170,4.322080606269377,3,179
5011000450085400,4111700014047300,51,50110,41117,5.674418604651163,3,68
4146100378010300,5011000265082200,0,41461,50110,4.166666666666667,3,14
5011000315071100,2626000004076300,34,50110,26260,4.976168652612282,3,118
5011000078068400,4139000098003400,27,50110,41390,4.322080606269377,3,179
5011000078068400,4157000244057100,27,50110,41570,4.322080606269377,3,179
5011001095044400,4427000449055300,27,50110,44270,4.322080606269377,3,179
5013000777063100,4427000417063200,27,50130,44270,4.322080606269377,3,179
5011000313069200,3014000009010400,80,50110,30140,8.838120104438643,3,150
5013000778022200,2723000036090400,27,50130,27230,4.322080606269377,3,179
4148000699072200,5011000596012200,67,41480,50110,4.092013888888889,3,48
1135000009051200,5011000430016300,36,11350,50110,4.406349206349207,3,23
4159000429094300,5011000319013400,25,41590,50110,4.765333333333333,3,41
5013000610049100,3114000013034400,27,50130,31140,4.322080606269377,3,179
1126000005095200,5013000704053300,93,11260,50130,3.3066666666666666,3,6
5013000571017300,4159000256035400,27,50130,41590,4.322080606269377,3,179
5011000078068400,4423000193036300,27,50110,44230,4.322080606269377,3,179
5013000821028200,4812100182006300,27,50130,48121,4.322080606269377,3,179
5011000315059100,2820000013042300,27,50110,28200,4.322080606269377,3,179
5011000312034400,4139000094090300,27,50110,41390,4.322080606269377,3,179
4822000139060100,5011000173030300,51,48220,50110,5.674418604651163,3,68
5013000731055200,4423000195100200,27,50130,44230,4.322080606269377,3,179
5013000731055200,4157000272059400,27,50130,41570,4.322080606269377,3,179
5013000858004400,4413300190034100,27,50130,44133,4.322080606269377,3,179
5011000315099400,4371000372086200,66,50110,43710,5.696324951644101,3,105
5011000137030100,4812100116062300,27,50110,48121,4.322080606269377,3,179
1154500001021400,5011000372068400,5,11545,50110,5.774957698815567,3,93
5011000424078200,2647000005059100,27,50110,26470,4.322080606269377,3,179
5011000137030100,1154500011016200,27,50110,11545,4.322080606269377,3,179
4146100403068100,5011000314093400,41,41461,50110,3.707482993197279,3,25
1165000018027200,5011000377038300,14,11650,50110,5.469230769230769,3,120
4148000699072200,5011000372006200,34,41480,50110,4.976168652612282,3,118
5011000078068400,4139000077084300,27,50110,41390,4.322080606269377,3,179
5013000043028400,2820000015002100,27,50130,28200,4.322080606269377,3,179
5011000078068400,4511100031001300,27,50110,45111,4.322080606269377,3,179
5013000866088100,4311100045095400,27,50130,43111,4.322080606269377,3,179
4161000243015400,5013000749036100,17,41610,50130,6.088825214899713,3,108
1117000009037100,5011000319033100,15,11170,50110,6.840909090909091,3,103
4136000379013400,5011000215060100,96,41360,50110,8.428571428571429,3,31
5011000315056100,4413300076034300,27,50110,44133,4.322080606269377,3,179
5011000595017300,1150000021057400,67,50110,11500,4.092013888888889,3,48
1162000010003200,5013000581095300,17,11620,50130,6.088825214899713,3,108
5011000349021200,4143000048059300,51,50110,41430,5.674418604651163,3,68
5013000905030300,2720000007052300,27,50130,27200,4.322080606269377,3,179
5011000315056100,4413100124039300,27,50110,44131,4.322080606269377,3,179
5013000777063100,3611000390035400,27,50130,36110,4.322080606269377,3,179
4143000005077100,5011000265066100,15,41430,50110,6.840909090909091,3,103
5011000078068400,3114000018008300,27,50110,31140,4.322080606269377,3,179
5011000722079200,4518000410022200,27,50110,45180,4.322080606269377,3,179
