송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,송하인_광역시_시군구,송하인_읍면동_리,송하인_기타,수하인_광역시_시군구,수하인_읍면동_리,수하인_기타,카테고리_mean,카테고리_min,카테고리_max
5011000078068400,4157000290019200,27,50110,00078,068400,41570,00290,019200,4.322080606269377,3,179
5011000078068400,4128100111047200,27,50110,00078,068400,41281,00111,047200,4.322080606269377,3,179
4113500004083400,5011000264090300,71,41135,00004,083400,50110,00264,090300,4.291666666666667,3,17
4427000366060200,5011000544072300,5,44270,00366,060200,50110,00544,072300,5.774957698815567,3,93
5011000078068400,2818500045039100,27,50110,00078,068400,28185,00045,039100,4.322080606269377,3,179
4213000356075200,5011000266021300,25,42130,00356,075200,50110,00266,021300,4.765333333333333,3,41
5011000078068400,4513000190026200,27,50110,00078,068400,45130,00190,026200,4.322080606269377,3,179
5013000854017300,4117300024042100,27,50130,00854,017300,41173,00024,042100,4.322080606269377,3,179
4161000402022400,5011000318032100,44,41610,00402,022400,50110,00318,032100,5.028301886792453,3,27
4148000690015300,5013000626058400,34,41480,00690,015300,50130,00626,058400,4.976168652612282,3,118
5011000368010400,4725000719093400,27,50110,00368,010400,47250,00719,093400,4.322080606269377,3,179
5013000777063100,1150000024058100,27,50130,00777,063100,11500,00024,058100,4.322080606269377,3,179
5013000056001300,4713000426076400,27,50130,00056,001300,47130,00426,076400,4.322080606269377,3,179
4579000177091200,5011000173064200,80,45790,00177,091200,50110,00173,064200,8.838120104438643,3,150
5013000754028300,2826000087078100,27,50130,00754,028300,28260,00087,078100,4.322080606269377,3,179
5013000826031400,2771000111067100,27,50130,00826,031400,27710,00111,067100,4.322080606269377,3,179
5013000731055200,2817000021020100,27,50130,00731,055200,28170,00021,020100,4.322080606269377,3,179
5011000437099200,4482500367016400,27,50110,00437,099200,44825,00367,016400,4.322080606269377,3,179
5013000854086200,1156000008087100,27,50130,00854,086200,11560,00008,087100,4.322080606269377,3,179
5013000735079200,2717000016004300,27,50130,00735,079200,27170,00016,004300,4.322080606269377,3,179
5011000178097200,1121500015099300,27,50110,00178,097200,11215,00015,099300,4.322080606269377,3,179
4161000271049100,5013000828031200,71,41610,00271,049100,50130,00828,031200,4.291666666666667,3,17
5013000765096400,1171000030036400,27,50130,00765,096400,11710,00030,036400,4.322080606269377,3,179
5013000821028200,4421000446044100,27,50130,00821,028200,44210,00446,044100,4.322080606269377,3,179
5013000821078200,1130500015063200,27,50130,00821,078200,11305,00015,063200,4.322080606269377,3,179
5011000313069200,3611000164010200,80,50110,00313,069200,36110,00164,010200,8.838120104438643,3,150
5011000137030100,4514000456014400,27,50110,00137,030100,45140,00456,014400,4.322080606269377,3,179
5011000078068400,4825000341028100,27,50110,00078,068400,48250,00341,028100,4.322080606269377,3,179
5013000685046100,3014000024094400,27,50130,00685,046100,30140,00024,094400,4.322080606269377,3,179
5011000183026200,4511100012039100,27,50110,00183,026200,45111,00012,039100,4.322080606269377,3,179
5011000316024300,4514000335082200,51,50110,00316,024300,45140,00335,082200,5.674418604651163,3,68
5013000777063100,4148000336045400,27,50130,00777,063100,41480,00336,045400,4.322080606269377,3,179
5011000213090100,2644000142018100,27,50110,00213,090100,26440,00142,018100,4.322080606269377,3,179
5013000354052200,2726000025097200,27,50130,00354,052200,27260,00025,097200,4.322080606269377,3,179
5011001077072100,2817000002058100,27,50110,01077,072100,28170,00002,058100,4.322080606269377,3,179
5011000078068400,4888000549075400,27,50110,00078,068400,48880,00549,075400,4.322080606269377,3,179
5013000610049100,1171000021005400,27,50130,00610,049100,11710,00021,005400,4.322080606269377,3,179
4825000320060400,5011000312074200,51,48250,00320,060400,50110,00312,074200,5.674418604651163,3,68
5013000731055200,2726000025008300,27,50130,00731,055200,27260,00025,008300,4.322080606269377,3,179
5011000137030100,4311100058094300,27,50110,00137,030100,43111,00058,094300,4.322080606269377,3,179
5013000610049100,4143000010001400,27,50130,00610,049100,41430,00010,001400,4.322080606269377,3,179
5013000827049100,4115000027045100,27,50130,00827,049100,41150,00027,045100,4.322080606269377,3,179
5011000424078200,3171000621001400,27,50110,00424,078200,31710,00621,001400,4.322080606269377,3,179
5013000731055200,2632000020049400,27,50130,00731,055200,26320,00020,049400,4.322080606269377,3,179
5013000765096400,4713000362029100,27,50130,00765,096400,47130,00362,029100,4.322080606269377,3,179
5013000610049100,2647000010040200,27,50130,00610,049100,26470,00010,040200,4.322080606269377,3,179
5013000871062200,4113500018082400,27,50130,00871,062200,41135,00018,082400,4.322080606269377,3,179
4128500028049400,5011000305080400,66,41285,00028,049400,50110,00305,080400,5.696324951644101,3,105
5011000264026100,5011000376003100,59,50110,00264,026100,50110,00376,003100,4.25,3,8
5013000858004300,4121000014080400,27,50130,00858,004300,41210,00014,080400,4.322080606269377,3,179
5011000137030100,2714000077085300,27,50110,00137,030100,27140,00077,085300,4.322080606269377,3,179
5011000173096100,1174000010100300,27,50110,00173,096100,11740,00010,100300,4.322080606269377,3,179
5013000897086300,4315000173071100,27,50130,00897,086300,43150,00173,071100,4.322080606269377,3,179
1111000025015300,5011000328026100,41,11110,00025,015300,50110,00328,026100,3.707482993197279,3,25
5011000113015100,4413100147020200,27,50110,00113,015100,44131,00147,020200,4.322080606269377,3,179
5011000225030100,4825000421013400,27,50110,00225,030100,48250,00421,013400,4.322080606269377,3,179
4150000232082100,5013000823055100,90,41500,00232,082100,50130,00823,055100,8.75,3,60
5011000316024300,4511100045065400,51,50110,00316,024300,45111,00045,065400,5.674418604651163,3,68
5013000735004100,1129000012082100,27,50130,00735,004100,11290,00012,082100,4.322080606269377,3,179
5013000821028200,2823700015049100,27,50130,00821,028200,28237,00015,049100,4.322080606269377,3,179
4511300060053300,5013000529050300,10,45113,00060,053300,50130,00529,050300,5.6,3,29
4148000699072200,5011000435096200,67,41480,00699,072200,50110,00435,096200,4.092013888888889,3,48
5013000459099100,3023000021068400,27,50130,00459,099100,30230,00021,068400,4.322080606269377,3,179
5011000582021400,4719000587070400,80,50110,00582,021400,47190,00587,070400,8.838120104438643,3,150
5013000610049100,4413300185007100,27,50130,00610,049100,44133,00185,007100,4.322080606269377,3,179
5013000731055200,4146300044017400,27,50130,00731,055200,41463,00044,017400,4.322080606269377,3,179
5011000135053200,1150000041060100,27,50110,00135,053200,11500,00041,060100,4.322080606269377,3,179
5011000078068400,2820000051042400,27,50110,00078,068400,28200,00051,042400,4.322080606269377,3,179
4150000184029400,5011000265066300,5,41500,00184,029400,50110,00265,066300,5.774957698815567,3,93
3023000053033100,5013000823076300,44,30230,00053,033100,50130,00823,076300,5.028301886792453,3,27
4519000626011100,5013000823023100,5,45190,00626,011100,50130,00823,023100,5.774957698815567,3,93
5013000902094200,4831000262023300,27,50130,00902,094200,48310,00262,023300,4.322080606269377,3,179
5013000862067200,4111100032020300,27,50130,00862,067200,41111,00032,020300,4.322080606269377,3,179
5011000478099100,2647000007076400,27,50110,00478,099100,26470,00007,076400,4.322080606269377,3,179
4122000053068300,5011000319004300,41,41220,00053,068300,50110,00319,004300,3.707482993197279,3,25
5011000213090100,3017000027004400,27,50110,00213,090100,30170,00027,004400,4.322080606269377,3,179
1153000017005200,5011000264082200,70,11530,00017,005200,50110,00264,082200,4.1568627450980395,3,16
5013000821028200,2638000047095400,27,50130,00821,028200,26380,00047,095400,4.322080606269377,3,179
5011000078068400,4128100103097300,27,50110,00078,068400,41281,00103,097300,4.322080606269377,3,179
5011000137030100,4413100174058400,27,50110,00137,030100,44131,00174,058400,4.322080606269377,3,179
5013000610049100,1135000013009400,27,50130,00610,049100,11350,00013,009400,4.322080606269377,3,179
5013000731055200,1168000028010400,27,50130,00731,055200,11680,00028,010400,4.322080606269377,3,179
5013000866088100,4211000645060400,27,50130,00866,088100,42110,00645,060400,4.322080606269377,3,179
5013000823067300,4514000399007100,17,50130,00823,067300,45140,00399,007100,6.088825214899713,3,108
5013000610049100,1162000002031200,27,50130,00610,049100,11620,00002,031200,4.322080606269377,3,179
4136000216029100,5013000871083200,36,41360,00216,029100,50130,00871,083200,4.406349206349207,3,23
4148000690015300,5011000313086400,34,41480,00690,015300,50110,00313,086400,4.976168652612282,3,118
5011001116066400,1111000020092300,27,50110,01116,066400,11110,00020,092300,4.322080606269377,3,179
5011000078068400,1141000012014400,27,50110,00078,068400,11410,00012,014400,4.322080606269377,3,179
4122000363057300,5013000933069300,3,41220,00363,057300,50130,00933,069300,6.815602836879433,3,122
5013000827100200,4113500062040400,27,50130,00827,100200,41135,00062,040400,4.322080606269377,3,179
5013000354052200,4111700025049200,27,50130,00354,052200,41117,00025,049200,4.322080606269377,3,179
5013000610049100,1156000010089400,27,50130,00610,049100,11560,00010,089400,4.322080606269377,3,179
1141000019068300,5011000543041100,34,11410,00019,068300,50110,00543,041100,4.976168652612282,3,118
5013000862067200,4577000123012300,27,50130,00862,067200,45770,00123,012300,4.322080606269377,3,179
5011000078068400,4121000004087200,27,50110,00078,068400,41210,00004,087200,4.322080606269377,3,179
5011000220067100,4571000613049300,27,50110,00220,067100,45710,00613,049300,4.322080606269377,3,179
5013000685046100,3011000052028400,27,50130,00685,046100,30110,00052,028400,4.322080606269377,3,179
5013000765096400,1121500013077300,27,50130,00765,096400,11215,00013,077300,4.322080606269377,3,179
5013000691060200,4812700062015200,27,50130,00691,060200,48127,00062,015200,4.322080606269377,3,179
3023000012008100,5011000113071400,66,30230,00012,008100,50110,00113,071400,5.696324951644101,3,105
5013000731055200,4615000535054300,27,50130,00731,055200,46150,00535,054300,4.322080606269377,3,179
4148000690043300,5011000264045100,34,41480,00690,043300,50110,00264,045100,4.976168652612282,3,118
1117000009058400,5011000378017100,15,11170,00009,058400,50110,00378,017100,6.840909090909091,3,103
5013000308099400,4159000207077200,27,50130,00308,099400,41590,00207,077200,4.322080606269377,3,179
4217000002083400,5011000264063400,66,42170,00002,083400,50110,00264,063400,5.696324951644101,3,105
2717000009070200,5011000215023100,10,27170,00009,070200,50110,00215,023100,5.6,3,29
5011000312034400,4572000555073300,27,50110,00312,034400,45720,00555,073300,4.322080606269377,3,179
5013000812070200,4831000582046300,27,50130,00812,070200,48310,00582,046300,4.322080606269377,3,179
5011000315016300,4511100031059300,66,50110,00315,016300,45111,00031,059300,5.696324951644101,3,105
5013000731055200,2714000163036300,27,50130,00731,055200,27140,00163,036300,4.322080606269377,3,179
5011000078068400,1153000012078100,27,50110,00078,068400,11530,00012,078100,4.322080606269377,3,179
5011000578016400,4889000527094200,27,50110,00578,016400,48890,00527,094200,4.322080606269377,3,179
4148000690015300,5011000173041200,34,41480,00690,015300,50110,00173,041200,4.976168652612282,3,118
5013000845056400,4136000108061200,27,50130,00845,056400,41360,00108,061200,4.322080606269377,3,179
5013000777063100,4421000447052300,27,50130,00777,063100,44210,00447,052300,4.322080606269377,3,179
5013000610049100,1121500008094400,27,50130,00610,049100,11215,00008,094400,4.322080606269377,3,179
5011000078068400,4511100046013200,27,50110,00078,068400,45111,00046,013200,4.322080606269377,3,179
4155000526085200,5011000247030200,17,41550,00526,085200,50110,00247,030200,6.088825214899713,3,108
2711000007067300,5011000264025100,30,27110,00007,067300,50110,00264,025100,4.15,3,10
4113300018010300,5011000317043300,15,41133,00018,010300,50110,00317,043300,6.840909090909091,3,103
5011000078068400,4782000374039200,27,50110,00078,068400,47820,00374,039200,4.322080606269377,3,179
5011001086004300,4127100018025200,27,50110,01086,004300,41271,00018,025200,4.322080606269377,3,179
5013000043028400,4113300010077400,27,50130,00043,028400,41133,00010,077400,4.322080606269377,3,179
1129000014045300,5011000372001300,41,11290,00014,045300,50110,00372,001300,3.707482993197279,3,25
5011000213090100,1123000012004300,3,50110,00213,090100,11230,00012,004300,6.815602836879433,3,122
5013000823060100,4420000284094300,27,50130,00823,060100,44200,00284,094300,4.322080606269377,3,179
5011000078068400,4719000420025300,27,50110,00078,068400,47190,00420,025300,4.322080606269377,3,179
4148000489065400,5011000779044300,34,41480,00489,065400,50110,00779,044300,4.976168652612282,3,118
5013000870018300,2817000019075200,27,50130,00870,018300,28170,00019,075200,4.322080606269377,3,179
5011001060063300,4165000625092100,27,50110,01060,063300,41650,00625,092100,4.322080606269377,3,179
5011000316024300,2917000057083400,17,50110,00316,024300,29170,00057,083400,6.088825214899713,3,108
5011000078068400,4155000404008400,27,50110,00078,068400,41550,00404,008400,4.322080606269377,3,179
5011000137030100,1141000008069400,27,50110,00137,030100,11410,00008,069400,4.322080606269377,3,179
5011000857010100,4717000819029200,27,50110,00857,010100,47170,00819,029200,4.322080606269377,3,179
5013000859023300,4161000093065100,27,50130,00859,023300,41610,00093,065100,4.322080606269377,3,179
5011000375010100,2811000173073100,27,50110,00375,010100,28110,00173,073100,4.322080606269377,3,179
4136000216029100,5011000768053100,36,41360,00216,029100,50110,00768,053100,4.406349206349207,3,23
5011000213090100,4146500026003200,27,50110,00213,090100,41465,00026,003200,4.322080606269377,3,179
5011000078068400,4113100014020300,27,50110,00078,068400,41131,00014,020300,4.322080606269377,3,179
5011000078068400,1159000005099100,27,50110,00078,068400,11590,00005,099100,4.322080606269377,3,179
5013000610049100,4148000669073300,27,50130,00610,049100,41480,00669,073300,4.322080606269377,3,179
4817000530046200,5011000319094400,17,48170,00530,046200,50110,00319,094400,6.088825214899713,3,108
5013000610049100,2711000003034200,27,50130,00610,049100,27110,00003,034200,4.322080606269377,3,179
5011000437099200,1120000014073200,27,50110,00437,099200,11200,00014,073200,4.322080606269377,3,179
5011000137030100,1123000015026400,27,50110,00137,030100,11230,00015,026400,4.322080606269377,3,179
1111000024080100,5011000428035200,71,11110,00024,080100,50110,00428,035200,4.291666666666667,3,17
5011000437099200,2629000015049100,27,50110,00437,099200,26290,00015,049100,4.322080606269377,3,179
5013000926087300,2818500027086100,27,50130,00926,087300,28185,00027,086100,4.322080606269377,3,179
4150000199100200,5011000374091100,66,41500,00199,100200,50110,00374,091100,5.696324951644101,3,105
5011000137030100,4812100162077200,27,50110,00137,030100,48121,00162,077200,4.322080606269377,3,179
5011000437099200,4146100310022400,27,50110,00437,099200,41461,00310,022400,4.322080606269377,3,179
4146100238100100,5013000861011400,36,41461,00238,100100,50130,00861,011400,4.406349206349207,3,23
5011000078068400,4117300024027400,27,50110,00078,068400,41173,00024,027400,4.322080606269377,3,179
4159000429094300,5011000314090100,25,41590,00429,094300,50110,00314,090100,4.765333333333333,3,41
