gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month
1,1,1,0,135000.0,4,4,1,1,18820,3185,0,1,0,10,2.0,7.0
1,1,1,0,225000.0,4,1,3,5,9444,663,1,1,0,5,1.0,21.0
0,1,0,0,225000.0,4,4,4,1,14436,401,0,0,0,16,1.0,1.0
0,0,0,0,126000.0,0,4,1,2,13658,6383,1,1,0,16,2.0,45.0
1,1,1,1,270000.0,4,4,1,1,14488,1630,0,1,0,9,3.0,22.0
0,0,1,0,90000.0,2,4,2,1,14271,302,0,0,0,5,1.0,14.0
0,0,0,0,270000.0,2,4,2,1,19363,12332,0,1,1,12,1.0,18.0
1,1,0,0,157500.0,4,1,1,1,15602,611,0,0,0,5,2.0,37.0
0,0,0,0,180000.0,4,4,1,1,17701,10773,0,0,0,12,2.0,16.0
1,1,1,0,184500.0,2,1,1,1,13916,169,0,0,0,11,2.0,0.0
0,0,0,1,270000.0,4,4,2,1,16517,991,0,0,0,3,2.0,60.0
0,0,1,0,99000.0,2,1,1,1,18563,8284,1,1,0,9,2.0,39.0
0,1,1,0,432000.0,0,2,1,1,12719,1218,0,1,1,11,2.0,31.0
1,0,1,0,180000.0,0,4,1,1,19161,3347,1,1,0,18,2.0,11.0
0,0,1,0,247500.0,1,4,1,1,23132,0,0,0,0,13,2.0,28.0
0,0,1,2,180000.0,4,4,1,1,12899,157,0,1,0,9,4.0,37.0
0,1,1,0,117000.0,4,4,1,1,17134,1986,0,0,0,16,2.0,20.0
0,1,1,2,121500.0,4,2,1,1,11327,101,1,1,0,3,4.0,26.0
0,1,1,4,112500.0,4,1,1,1,13671,1974,0,0,0,3,6.0,12.0
0,1,1,0,90000.0,1,4,1,1,21567,0,0,0,0,13,2.0,36.0
0,1,1,0,99000.0,4,4,1,1,21030,2299,0,0,0,5,2.0,33.0
0,0,1,0,180000.0,1,4,1,1,17732,0,0,0,0,13,2.0,2.0
1,0,0,0,225000.0,4,1,3,1,10166,1774,1,0,0,5,1.0,40.0
0,0,0,1,135000.0,4,4,1,1,14461,1589,0,1,0,9,3.0,6.0
1,1,1,0,180000.0,4,4,1,1,9145,1509,0,0,0,9,2.0,34.0
1,0,0,0,135000.0,0,4,0,1,19597,765,0,1,0,4,2.0,11.0
0,0,1,0,787500.0,2,1,1,1,17203,1431,0,0,1,11,2.0,1.0
0,0,1,0,270000.0,4,4,1,1,18114,10121,0,0,0,7,2.0,34.0
0,0,1,0,81000.0,0,4,1,1,17926,399,0,0,0,2,2.0,16.0
0,0,0,0,180000.0,4,4,0,1,10456,1953,1,0,0,12,2.0,4.0
1,1,1,0,247500.0,4,4,1,1,10952,3577,1,0,0,9,2.0,44.0
0,1,1,0,225000.0,0,1,3,5,9690,1193,0,0,0,3,1.0,24.0
1,0,1,0,234000.0,4,4,1,4,15110,1387,1,0,0,9,2.0,7.0
1,1,1,0,225000.0,1,1,1,1,24166,0,0,0,0,13,2.0,31.0
1,1,1,0,81000.0,1,4,1,1,22952,0,0,1,0,13,2.0,33.0
0,0,1,1,135000.0,4,4,1,1,10112,3170,1,1,0,9,3.0,48.0
0,0,1,0,126000.0,0,1,2,1,16236,3000,0,0,0,11,1.0,12.0
1,1,1,2,225000.0,4,4,1,4,12997,5469,0,0,0,5,4.0,6.0
0,0,0,0,180000.0,1,4,4,1,23029,0,0,0,0,13,1.0,9.0
1,1,0,0,306000.0,4,1,1,1,13053,2866,1,0,0,0,2.0,17.0
0,0,0,0,67500.0,1,4,4,1,22972,0,0,0,0,13,1.0,6.0
0,0,1,0,90000.0,1,4,1,1,21904,0,0,1,0,13,2.0,2.0
0,0,1,0,112500.0,2,4,1,1,14432,4493,1,0,1,5,2.0,33.0
1,1,1,0,247500.0,4,4,1,1,14567,7369,1,0,0,9,2.0,24.0
0,0,1,0,108000.0,4,4,2,1,16416,1782,0,0,0,9,1.0,55.0
1,1,1,0,135000.0,0,4,1,1,18103,3840,0,0,0,9,2.0,34.0
0,1,1,1,279000.0,4,1,0,1,16187,3731,1,1,0,11,3.0,33.0
0,0,0,0,112500.0,0,4,1,1,19601,796,0,0,0,7,2.0,27.0
1,1,1,0,405000.0,0,4,1,1,20911,1100,0,0,1,11,2.0,25.0
0,1,1,1,450000.0,0,4,1,1,17297,521,0,1,1,3,3.0,49.0
1,1,1,1,900000.0,0,1,0,1,16923,2537,0,0,0,7,3.0,26.0
0,0,1,0,270000.0,1,1,1,1,20814,0,0,0,0,13,2.0,22.0
1,1,1,1,148500.0,4,4,1,1,14962,5176,0,0,0,9,3.0,14.0
0,0,1,2,90000.0,4,1,1,1,12496,597,0,0,0,5,4.0,37.0
1,1,0,0,270000.0,0,1,2,1,11621,2349,0,1,0,5,1.0,20.0
0,0,1,0,112500.0,4,4,1,1,14790,1661,1,0,0,5,2.0,27.0
0,1,0,0,135000.0,0,1,1,1,19824,12278,0,0,0,3,2.0,7.0
0,1,0,0,180000.0,4,4,1,1,19007,7415,0,0,0,11,2.0,7.0
1,1,0,2,378000.0,0,1,1,1,10722,1245,0,0,1,18,4.0,22.0
0,0,1,0,99000.0,1,4,4,1,22814,0,0,1,0,13,1.0,1.0
0,1,1,0,360000.0,2,1,2,1,19305,1905,0,0,0,3,1.0,23.0
0,0,1,0,81000.0,4,4,0,1,8836,1192,0,1,0,10,2.0,7.0
0,1,1,0,180000.0,0,2,1,1,17211,3076,0,0,1,7,2.0,1.0
0,0,1,0,630000.0,2,1,1,1,21343,4631,0,0,0,11,2.0,21.0
0,1,1,0,225000.0,0,1,1,1,10457,979,0,0,0,5,2.0,11.0
0,0,0,1,81000.0,4,4,1,1,14290,1308,0,1,0,2,3.0,41.0
0,0,0,1,90000.0,1,4,1,1,18309,0,0,0,0,13,3.0,0.0
1,0,0,2,225000.0,4,1,0,1,16768,3088,1,0,0,9,4.0,7.0
1,1,0,2,112500.0,4,4,1,1,13095,217,0,1,0,9,4.0,51.0
0,0,1,1,202500.0,4,2,1,1,10746,1100,0,1,0,16,3.0,53.0
1,1,1,0,112500.0,4,4,1,1,18293,521,1,0,0,5,2.0,58.0
1,0,0,2,180000.0,4,4,1,1,9930,2324,0,0,1,9,4.0,58.0
0,0,1,0,135000.0,1,4,4,1,21943,0,0,0,0,13,1.0,18.0
0,0,1,0,67500.0,1,4,1,1,20575,0,0,1,0,13,2.0,9.0
0,0,1,0,247500.0,0,1,3,1,11632,2686,0,0,0,2,1.0,20.0
1,0,1,0,31500.0,1,4,1,1,22564,0,0,0,0,13,2.0,7.0
0,0,1,0,247500.0,0,4,1,1,9605,672,0,0,0,2,2.0,1.0
0,1,0,0,135000.0,2,1,1,1,15228,2864,0,0,0,5,2.0,19.0
0,1,1,0,29250.0,1,4,1,1,20086,0,0,0,0,13,2.0,41.0
0,0,1,0,72000.0,1,4,1,1,21908,0,0,0,0,13,2.0,5.0
0,0,1,0,112500.0,0,1,0,1,9718,200,1,1,0,3,2.0,5.0
0,0,0,0,135000.0,2,4,1,1,20875,3785,0,0,0,7,2.0,44.0
0,0,1,0,270000.0,1,1,1,1,22340,0,0,0,0,13,2.0,3.0
1,1,0,0,202500.0,1,1,1,1,20195,0,0,0,0,13,2.0,18.0
0,0,1,0,135000.0,4,3,0,1,15143,991,0,0,0,9,2.0,27.0
0,0,0,1,157500.0,4,1,1,1,13549,2877,0,1,0,0,3.0,19.0
0,0,1,3,180000.0,2,1,1,1,16000,7401,0,0,0,3,5.0,7.0
1,1,1,0,202500.0,1,4,1,1,20544,0,0,0,0,13,2.0,27.0
0,0,1,1,166500.0,4,4,0,1,12258,1816,0,0,1,5,3.0,34.0
1,1,1,0,94500.0,1,4,1,1,20836,0,0,0,0,13,2.0,10.0
0,1,1,0,247500.0,4,4,3,5,11770,285,0,0,0,16,1.0,58.0
0,0,0,0,180000.0,4,4,4,1,24376,4369,0,0,0,5,1.0,17.0
1,0,0,1,225000.0,0,4,1,5,17868,1912,0,0,0,4,3.0,21.0
0,0,0,0,225000.0,2,4,1,5,12269,196,0,1,0,12,2.0,29.0
1,0,0,0,157500.0,0,4,0,1,11888,295,0,0,0,18,2.0,17.0
1,1,1,0,135000.0,4,4,1,1,18820,3185,0,1,0,10,2.0,7.0
1,1,1,0,180000.0,4,1,1,5,11089,1467,0,0,0,9,2.0,6.0
0,1,0,0,180000.0,4,4,1,1,10351,1322,0,0,0,5,2.0,16.0
1,0,0,2,135000.0,4,4,1,1,13639,430,0,0,0,9,4.0,25.0
1,0,1,2,148500.0,0,4,1,2,15868,4423,1,1,0,9,4.0,0.0
0,0,1,1,112500.0,0,4,1,1,10796,1958,1,1,0,16,3.0,26.0
0,0,1,0,135000.0,1,4,1,1,20989,0,0,1,0,13,2.0,15.0
0,0,1,0,90000.0,2,1,1,1,17767,3804,0,0,0,2,2.0,18.0
1,0,1,0,270000.0,4,4,1,1,18625,3153,0,1,0,9,2.0,30.0
1,0,1,2,112500.0,4,4,1,1,21312,10050,0,1,0,9,4.0,1.0
0,0,1,0,135000.0,1,4,1,1,21393,0,0,0,0,13,2.0,28.0
0,1,1,0,139500.0,0,2,1,1,15463,2165,0,0,0,7,2.0,33.0
0,0,0,1,135000.0,0,4,1,5,13689,1172,0,0,0,16,3.0,29.0
1,0,1,0,270000.0,4,4,1,5,14754,2871,1,0,0,9,2.0,34.0
1,0,0,0,225000.0,2,4,1,1,15108,211,1,1,0,4,2.0,19.0
0,0,1,0,121500.0,0,4,1,1,17835,3273,0,0,0,3,2.0,11.0
0,1,0,0,225000.0,1,4,1,1,20460,0,0,0,0,13,2.0,31.0
1,0,0,0,225000.0,4,1,1,1,12019,1556,0,0,1,16,2.0,18.0
1,1,0,1,135000.0,4,1,1,1,12782,1078,0,0,0,9,3.0,18.0
1,1,0,0,360000.0,4,1,0,1,11841,3092,1,0,0,11,2.0,55.0
0,0,1,0,112500.0,1,4,3,1,20132,0,0,1,0,13,1.0,42.0
0,0,0,0,112500.0,1,4,1,1,22365,0,0,0,0,13,2.0,9.0
1,1,1,1,157500.0,2,1,1,1,11609,2495,0,0,0,5,3.0,17.0
1,0,1,0,337500.0,4,1,1,1,13263,5269,0,0,0,11,2.0,43.0
0,1,1,1,315000.0,4,2,3,1,11725,2044,0,0,0,3,2.0,1.0
1,0,0,0,121500.0,4,4,1,1,10312,703,0,1,0,9,2.0,47.0
0,1,0,1,67500.0,2,1,1,1,13876,5370,1,0,0,7,3.0,1.0
0,0,0,0,108000.0,1,4,4,1,22182,0,0,0,0,13,1.0,32.0
0,0,0,0,144000.0,1,4,2,1,21481,0,0,0,0,13,1.0,28.0
1,1,0,2,225000.0,2,1,1,5,10937,1539,0,0,0,7,4.0,38.0
0,0,1,0,121500.0,1,4,4,1,21366,0,0,0,0,13,1.0,34.0
1,1,0,0,157500.0,2,4,1,1,14926,3242,1,0,0,5,2.0,32.0
0,1,1,0,270000.0,0,4,1,1,17927,8553,0,0,0,9,2.0,3.0
0,1,1,1,180000.0,4,1,3,1,14226,3059,0,0,0,16,2.0,60.0
0,0,1,0,45000.0,1,4,1,1,20688,0,0,1,0,13,2.0,15.0
0,0,0,0,180000.0,0,4,0,2,20600,198,0,0,0,9,2.0,21.0
0,0,0,0,135000.0,0,2,3,1,17615,339,0,0,0,0,1.0,37.0
0,1,1,0,81000.0,4,4,1,1,20051,7593,0,1,0,14,2.0,30.0
0,1,1,1,112500.0,0,1,0,1,10551,3000,0,0,1,3,3.0,17.0
1,1,1,0,157500.0,4,4,1,1,10647,1610,0,0,0,9,2.0,30.0
0,0,0,0,112500.0,4,1,3,5,11061,157,1,1,0,7,1.0,34.0
1,0,1,1,202500.0,2,1,1,1,10756,2355,0,0,0,3,3.0,50.0
1,0,1,0,211500.0,4,4,3,1,10072,1101,1,1,0,3,1.0,32.0
0,0,0,2,112500.0,0,4,1,1,11945,1323,0,1,0,5,4.0,10.0
0,1,1,0,157500.0,4,2,1,1,9389,1632,1,1,0,5,2.0,10.0
0,0,1,0,247500.0,0,1,4,1,23339,1233,0,1,0,5,1.0,14.0
0,0,1,0,202500.0,0,4,1,1,17822,1730,0,0,0,11,2.0,7.0
1,1,1,1,193500.0,4,4,1,1,10439,2250,1,0,0,3,3.0,41.0
1,1,0,0,225000.0,4,4,1,1,9970,1315,0,0,0,4,2.0,10.0
0,0,1,0,90000.0,4,1,3,1,21532,4630,0,0,0,9,1.0,45.0
0,0,0,0,108000.0,0,4,1,1,18827,1131,0,1,0,9,2.0,11.0
0,0,1,0,135000.0,0,4,1,1,18816,11494,0,0,0,9,2.0,32.0
1,0,1,0,270000.0,4,4,1,1,12555,1858,0,0,0,3,2.0,31.0
0,0,1,0,157500.0,1,4,3,1,20441,0,0,0,0,13,1.0,34.0
0,0,0,0,135000.0,0,4,3,1,12988,431,1,0,0,16,1.0,3.0
0,0,1,0,81000.0,2,1,4,1,19439,6712,0,0,0,7,1.0,33.0
1,1,0,0,247500.0,0,1,1,1,16269,803,1,0,0,4,2.0,40.0
1,0,0,3,180000.0,4,4,1,1,14243,3535,0,0,0,9,5.0,52.0
0,1,1,0,126000.0,1,4,1,1,23336,0,0,0,0,13,2.0,43.0
0,0,1,0,121500.0,0,4,1,1,17835,3273,0,0,0,3,2.0,26.0
0,0,1,1,90000.0,2,1,1,1,9764,1160,0,0,1,3,3.0,11.0
0,0,1,1,180000.0,4,1,1,1,11900,731,0,0,1,16,3.0,46.0
1,0,0,0,180000.0,4,4,1,1,13643,4663,0,1,0,9,2.0,29.0
0,1,0,0,360000.0,4,1,1,1,12542,4357,1,1,1,11,2.0,24.0
0,1,0,0,225000.0,0,1,1,5,11828,165,0,0,0,0,2.0,10.0
0,0,1,0,189000.0,1,2,4,1,21845,0,0,0,0,13,1.0,7.0
0,0,1,0,270000.0,4,1,3,1,23369,3437,0,1,0,11,1.0,5.0
0,1,1,1,184500.0,0,4,1,1,15921,1448,0,0,0,11,3.0,10.0
1,1,1,0,270000.0,4,4,3,1,13805,1557,0,0,0,9,1.0,7.0
0,0,1,0,103500.0,0,1,0,5,9088,2174,0,0,0,5,2.0,43.0
0,0,1,0,112500.0,4,4,1,1,13217,98,0,1,0,16,2.0,4.0
1,1,0,0,427500.0,4,1,1,1,16691,1565,1,0,0,11,2.0,48.0
1,0,1,1,270000.0,0,4,1,1,15646,4614,0,0,0,9,3.0,11.0
0,0,1,0,180000.0,4,4,1,1,18439,2758,0,0,0,9,2.0,38.0
0,0,1,0,67500.0,1,4,3,1,16897,0,0,1,1,13,1.0,18.0
0,0,1,3,103500.0,4,4,1,1,12182,4887,1,0,0,5,5.0,10.0
1,1,0,0,112500.0,4,4,0,1,10004,1962,0,1,0,5,2.0,20.0
0,0,0,1,135000.0,4,4,0,1,10151,1138,0,0,0,9,3.0,14.0
1,1,0,1,207000.0,2,4,1,5,15302,1235,0,0,0,5,3.0,59.0
1,0,1,0,135000.0,4,1,1,1,15201,315,0,0,1,9,2.0,6.0
0,0,1,0,225000.0,1,4,1,1,22523,0,0,1,0,13,2.0,8.0
0,0,1,0,112500.0,1,4,4,1,23570,0,0,0,0,13,1.0,5.0
1,0,1,0,49500.0,1,4,0,1,22129,0,0,0,0,13,2.0,1.0
1,0,1,0,108000.0,1,4,1,1,24365,0,0,0,0,13,2.0,1.0
0,0,1,3,157500.0,4,1,1,1,14274,230,0,0,0,0,5.0,17.0
0,0,1,0,103500.0,0,1,1,1,18826,837,0,0,0,1,2.0,5.0
0,1,0,0,270000.0,4,1,1,1,19963,1235,0,1,0,12,2.0,18.0
0,0,0,1,180000.0,0,2,1,1,14687,7401,1,1,0,7,3.0,6.0
1,0,1,0,112500.0,1,4,1,1,23096,0,0,0,0,13,2.0,35.0
0,0,1,0,65250.0,1,4,4,1,19897,0,0,1,0,13,1.0,34.0
0,0,1,0,360000.0,1,4,1,1,22933,0,0,0,0,13,2.0,12.0
1,1,0,1,202500.0,0,1,1,2,15542,888,0,0,0,4,3.0,30.0
0,0,1,0,265500.0,4,4,1,1,15925,3335,1,1,0,16,2.0,45.0
0,0,1,0,135000.0,4,4,1,1,16981,1478,0,1,0,5,2.0,47.0
0,0,0,1,202500.0,4,1,0,5,12506,908,0,0,0,7,3.0,37.0
1,0,0,0,270000.0,4,4,1,5,11768,622,1,1,0,9,2.0,40.0
0,0,1,0,112500.0,1,4,4,1,23018,0,0,0,0,13,1.0,55.0
0,0,1,0,135000.0,4,4,4,1,14394,919,0,1,0,11,1.0,8.0
0,0,1,0,112500.0,1,1,1,1,22037,0,0,0,0,13,2.0,6.0
0,0,1,0,112500.0,4,4,1,4,16022,9052,0,0,0,16,2.0,39.0
1,0,0,0,135000.0,4,4,3,1,8242,801,1,0,0,9,1.0,3.0
0,1,1,0,427500.0,1,1,1,1,23655,0,0,1,0,13,2.0,15.0
0,0,0,0,315000.0,0,1,1,1,16188,309,1,1,1,16,2.0,37.0
0,0,1,0,76500.0,4,4,1,1,16347,1812,0,0,0,16,2.0,43.0
0,0,0,0,135000.0,0,4,1,1,17614,4219,0,0,0,16,2.0,32.0
0,0,1,0,180000.0,1,4,1,1,22115,0,0,1,0,13,2.0,20.0
1,1,0,0,234000.0,4,4,1,1,19378,858,1,1,0,9,2.0,32.0
0,0,1,0,261000.0,0,4,2,1,19758,1842,0,1,0,7,1.0,6.0
0,0,0,1,157500.0,0,4,1,1,15473,1649,0,0,0,16,3.0,18.0
1,0,1,0,450000.0,0,4,3,5,10363,1282,0,0,0,11,1.0,16.0
0,0,1,0,157500.0,1,4,2,1,21049,0,0,0,0,13,1.0,55.0
0,0,1,0,180000.0,2,1,1,1,17483,1203,0,0,0,3,2.0,28.0
1,1,0,2,427500.0,0,1,1,1,15144,6400,1,0,0,11,4.0,44.0
0,0,0,0,247500.0,4,4,1,1,15260,622,1,0,0,9,2.0,38.0
0,0,1,1,157500.0,4,4,1,1,12623,5726,0,0,0,9,3.0,52.0
0,0,1,0,225000.0,0,1,3,1,20470,9269,0,0,0,3,1.0,44.0
1,1,1,0,126000.0,4,4,1,1,14811,2628,0,0,0,9,2.0,31.0
0,0,1,0,135000.0,4,1,1,1,13299,1628,0,0,0,9,2.0,5.0
0,0,1,2,270000.0,0,1,1,1,15438,2197,0,0,1,17,4.0,39.0
0,0,1,0,135000.0,4,4,3,1,17579,1904,1,0,0,9,1.0,59.0
1,1,0,0,360000.0,2,1,1,1,9983,1923,0,0,0,5,2.0,51.0
1,1,1,0,103500.0,4,4,1,1,18543,1353,0,0,0,5,2.0,23.0
1,0,0,0,135000.0,4,4,0,3,11702,1493,0,0,0,10,2.0,35.0
0,0,0,0,157500.0,4,1,3,1,12870,515,0,0,1,16,1.0,1.0
1,1,0,0,148500.0,4,4,0,1,10986,3595,1,1,0,9,2.0,11.0
0,0,1,0,112500.0,1,4,0,1,21216,0,0,1,0,13,2.0,21.0
0,0,1,1,135000.0,4,4,1,1,13589,1649,0,0,0,19,3.0,37.0
0,0,1,0,76500.0,1,4,1,1,20931,0,0,1,0,13,2.0,12.0
1,0,0,1,225000.0,0,4,1,5,17868,1912,0,0,0,4,3.0,21.0
0,0,1,0,180000.0,4,4,1,1,18767,1842,0,0,0,1,2.0,10.0
0,0,0,0,216000.0,4,4,2,1,20062,561,1,0,0,1,1.0,48.0
1,1,0,0,121500.0,4,4,1,1,14869,6904,0,1,0,9,2.0,6.0
0,0,1,0,247500.0,0,4,1,1,15114,560,0,0,0,16,2.0,16.0
0,0,0,1,135000.0,2,1,1,1,9454,1022,1,0,0,11,3.0,27.0
1,1,1,0,202500.0,0,4,1,4,10482,2654,0,0,0,5,2.0,22.0
0,0,1,1,126000.0,4,4,1,1,11461,1204,1,1,0,1,3.0,33.0
0,0,1,2,135000.0,4,4,1,1,12760,1518,0,0,0,5,4.0,25.0
0,1,1,0,112500.0,4,1,1,1,11353,2316,0,0,1,0,2.0,35.0
0,0,1,0,40500.0,1,4,1,1,21177,0,0,0,0,13,2.0,44.0
1,1,1,0,157500.0,4,4,1,1,17344,553,0,0,1,4,2.0,36.0
0,0,1,0,225000.0,4,4,4,1,19890,2384,1,0,0,7,1.0,57.0
0,0,1,0,121500.0,4,4,1,1,21841,1305,0,0,0,5,2.0,32.0
0,1,0,0,108000.0,4,4,1,5,12249,3195,1,0,0,5,2.0,24.0
0,0,1,0,135000.0,4,4,1,1,18199,5190,0,0,0,1,2.0,12.0
1,1,0,0,135000.0,4,4,1,1,18109,3484,0,0,0,4,2.0,33.0
0,0,0,2,225000.0,4,4,1,5,12244,2361,0,0,0,16,4.0,29.0
1,0,1,1,225000.0,4,4,1,1,16173,1710,1,1,0,9,3.0,15.0
0,0,1,0,90000.0,4,1,0,1,16034,1022,0,0,0,12,2.0,3.0
0,1,1,0,315000.0,0,4,1,1,15653,5500,0,0,1,3,2.0,46.0
0,0,0,0,121500.0,1,4,2,1,23491,0,0,0,0,13,1.0,14.0
0,0,1,1,157500.0,2,4,1,1,16425,2842,0,0,0,11,3.0,40.0
0,0,1,0,135000.0,1,4,1,1,22892,0,0,0,0,13,2.0,13.0
1,0,0,0,81000.0,4,4,1,5,11352,671,1,0,0,9,2.0,21.0
1,1,1,0,135000.0,1,1,1,1,23211,0,0,0,0,13,2.0,42.0
1,1,0,2,234000.0,2,4,1,1,10293,3243,0,1,0,9,4.0,0.0
0,0,1,0,81000.0,4,4,1,1,15342,5788,0,0,0,10,2.0,59.0
0,0,0,0,216000.0,1,4,1,1,22867,0,0,0,0,13,2.0,2.0
1,0,1,0,427500.0,0,1,3,1,15798,4117,0,1,1,9,1.0,51.0
1,1,1,1,315000.0,4,4,2,1,16314,882,0,0,0,11,2.0,58.0
0,0,1,0,135000.0,1,4,4,1,22556,0,0,1,0,13,1.0,16.0
0,0,1,0,157500.0,4,1,1,1,15462,2969,0,0,1,12,2.0,7.0
0,1,1,1,157500.0,0,4,1,1,13830,4239,0,0,0,9,3.0,6.0
1,0,0,2,180000.0,4,4,1,1,9930,2324,0,0,1,9,4.0,54.0
1,1,1,0,225000.0,0,4,1,1,19451,962,0,0,0,3,2.0,8.0
1,0,1,1,112500.0,4,4,1,1,18394,5155,0,0,0,9,3.0,0.0
1,1,0,0,360000.0,2,1,1,1,9983,1923,0,0,0,5,2.0,12.0
1,1,1,2,225000.0,4,1,1,1,13456,992,0,0,0,4,4.0,34.0
0,0,0,2,121500.0,4,1,1,1,11697,614,0,0,0,6,4.0,2.0
0,0,0,2,135000.0,4,4,1,5,11296,1670,0,0,0,3,4.0,38.0
0,0,1,0,270000.0,1,4,1,1,21511,0,0,1,0,13,2.0,42.0
1,1,1,0,112500.0,4,4,1,1,16285,1184,0,0,0,9,2.0,12.0
1,1,1,2,265500.0,4,1,1,1,11630,1904,0,0,0,9,4.0,2.0
1,0,1,0,225000.0,4,4,1,1,21362,1520,0,0,0,9,2.0,53.0
0,0,1,0,135000.0,1,4,1,1,21435,0,0,0,0,13,2.0,7.0
0,0,1,0,225000.0,1,4,2,1,20267,0,0,0,0,13,1.0,9.0
0,0,1,0,180000.0,4,4,1,1,13856,3010,0,0,0,9,2.0,6.0
0,1,0,0,112500.0,4,4,1,2,17372,978,0,1,0,16,2.0,57.0
0,0,1,0,225000.0,4,4,1,1,20723,5587,0,0,0,5,2.0,19.0
0,0,1,0,135000.0,1,4,1,1,22283,0,0,0,0,13,2.0,7.0
0,0,0,0,202500.0,2,1,1,5,14562,1287,0,1,0,3,2.0,19.0
0,0,1,0,81000.0,1,4,4,1,23639,0,0,0,0,13,1.0,47.0
0,0,1,0,135000.0,4,4,1,1,15836,3034,0,0,0,5,2.0,32.0
0,0,1,0,247500.0,0,1,3,1,11984,2043,0,0,1,3,1.0,54.0
0,0,1,0,90000.0,1,4,1,1,22123,0,0,0,1,13,2.0,7.0
0,0,0,1,180000.0,4,2,1,5,9911,2665,0,0,0,5,3.0,13.0
0,0,1,0,247500.0,1,4,4,2,22379,0,0,0,0,13,1.0,31.0
0,0,0,1,112500.0,0,4,3,1,13436,2452,0,0,0,7,2.0,11.0
1,0,0,1,292500.0,2,4,1,1,15437,7835,0,1,0,5,3.0,27.0
0,0,1,1,99000.0,4,4,1,1,10633,127,1,0,0,16,3.0,25.0
0,1,1,0,175500.0,1,1,1,1,22077,0,0,1,0,13,2.0,14.0
0,0,1,2,135000.0,4,2,1,1,10598,2175,0,0,1,16,4.0,15.0
0,0,1,1,126000.0,4,1,1,1,12662,1359,1,1,1,16,3.0,2.0
1,0,0,0,157500.0,0,4,0,2,14697,2470,1,0,0,18,2.0,13.0
0,0,1,1,157500.0,4,4,1,1,17262,1107,1,1,0,16,3.0,38.0
1,0,1,0,148500.0,4,4,1,1,18690,5014,0,0,0,9,2.0,49.0
0,0,1,0,247500.0,4,4,1,1,11268,2545,1,1,0,9,2.0,29.0
0,0,0,0,270000.0,4,4,4,1,18659,407,0,0,0,2,1.0,43.0
1,1,0,1,202500.0,4,4,2,5,13745,622,1,0,0,9,2.0,31.0
0,0,1,0,81000.0,4,4,1,1,16940,563,0,0,0,9,2.0,39.0
0,0,1,0,126000.0,1,4,1,1,20681,0,0,0,0,13,2.0,4.0
1,0,1,0,225000.0,4,4,3,1,9926,461,0,0,0,4,1.0,0.0
1,0,1,1,360000.0,4,4,0,1,11524,2554,0,0,0,16,3.0,42.0
0,0,0,0,90000.0,1,4,4,1,21440,0,0,1,0,13,1.0,3.0
1,0,0,0,121500.0,4,1,1,1,9740,3030,0,0,0,5,2.0,32.0
1,0,1,0,126000.0,1,4,1,4,16491,0,0,0,0,13,2.0,42.0
1,0,1,0,162000.0,4,4,3,1,11495,581,0,0,0,18,1.0,3.0
0,0,1,0,157500.0,0,4,2,5,19523,259,0,0,0,5,1.0,4.0
0,1,1,0,135000.0,4,4,1,1,16548,1350,0,0,0,3,2.0,51.0
0,1,1,1,94500.0,4,4,1,1,19780,6849,0,0,0,11,3.0,32.0
0,0,1,0,189000.0,4,4,1,1,16495,1437,0,0,0,16,2.0,5.0
0,0,1,0,112500.0,1,4,0,1,20005,0,0,1,0,13,2.0,27.0
0,0,1,0,135000.0,1,1,1,1,23640,0,0,1,1,13,2.0,13.0
0,0,1,0,81000.0,1,4,1,1,22176,0,0,0,0,13,2.0,53.0
1,1,1,0,135000.0,4,4,3,1,10576,901,1,1,0,9,1.0,35.0
1,1,1,1,427500.0,4,1,1,1,15085,354,0,0,0,11,3.0,23.0
0,0,1,0,90000.0,0,4,2,1,19867,720,0,0,1,5,1.0,34.0
0,0,1,0,193500.0,2,1,1,1,11124,1159,0,0,0,3,2.0,15.0
0,0,1,0,270000.0,0,1,3,1,14010,3050,0,1,1,14,1.0,12.0
0,1,0,0,157500.0,4,2,1,5,9116,696,1,1,0,4,2.0,13.0
1,1,1,2,225000.0,4,4,1,1,9761,854,1,1,0,9,4.0,12.0
0,0,1,0,112500.0,4,4,4,1,17928,3243,0,0,0,9,1.0,42.0
1,0,1,2,270000.0,4,4,3,1,11505,4019,0,0,0,9,3.0,53.0
1,0,0,0,360000.0,4,2,3,2,12375,2773,0,1,1,9,1.0,6.0
0,0,1,0,270000.0,4,1,1,1,16631,1724,0,0,0,16,2.0,0.0
1,1,1,1,157500.0,4,1,1,1,9599,2987,0,0,0,9,3.0,20.0
1,1,1,0,360000.0,4,2,1,1,9906,122,1,1,0,16,2.0,14.0
1,1,1,0,90000.0,4,4,1,5,11176,3079,1,0,0,5,2.0,13.0
1,1,1,0,135000.0,4,3,0,1,12522,193,0,0,0,5,2.0,9.0
0,0,1,0,297000.0,0,4,3,4,15519,3234,0,0,0,9,1.0,15.0
1,1,1,1,270000.0,4,1,1,1,17187,4327,0,0,0,11,3.0,8.0
0,1,1,0,135000.0,1,1,1,1,20228,0,0,0,0,13,2.0,27.0
